LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,DESCRIPTION,STATUS,PROCESSED DATE,START DATE,EXPIRE DATE,INACTIVE DATE,INSPECTOR NAME,MILESTONE DATE,MILESTONE,PROPERTY TYPE,SITE LOCATION,ZIP,COMPANY TYPE,#EMPLOYEES,#VEHICLES,#STANDS,#SEATS,#UNITS,TYPE OF BUSINESS,COUNCIL DISTRICT,BID AREA,APPLICATION DESCRIPTION,STATE LICENSE#,HOME BASED,OUTSIDE CITY,CLASS DESCRIPTION,BUSN LICENSE EXEMPT,Shape,FPEXEMPT,FPCITYFAC,CETOTALUNITS,CENSUSTRACT,HEDISCOUNT,HEPROGRAMELEMENT,HEPROGRAMELEMENTDESC,HEWATERAMOUNT,HEHAZMATAMOUNT,HEEPANUMBER,HEEVENTSTART,HEONETIMEPERMIT,HEEVENTEND,HEPERMITTYPE,HEPERMITTYPEDESC,HEEVENTNAME,HEEXEMPT,COMMENTS,OBJECTID
BU21706155,DAYANI G ORTIZ LOPEZ,,BU,Retail Sales,Active,1.50E+12,1.50E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,1631 W BURNETT ST,90810,PARTNER,2,0,0,0,0,Retail Sales,7,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,RETAIL SALES - FURNITURE,175195
BU21704588,ROWENA VITUG,R V TRAVEL,BU,Travel Agency,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,RES,2336  SEABRIGHT AVE,90810,SOLE,0,0,0,0,0,Travel Agency,7,,Change of Address,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,Travel Agency,176501
BU21704146,RUBEN VILLALPANDO,DISCOTECA JALISCO,BU,Retail Sales,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2048  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Retail Sales,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,RETAIL - MUSIC STORE,176632
BU94023771,RSR PARTNERS LLC,,BU,Apartment House,Active,9.97E+11,7.69E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2232  SANTA FE AVE  Inclds 2232-34 Santa Fe Ave,90810,PARTNER,0,0,0,0,36,Apartment House,7,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,176998
BU20715820,BUSY EAGLE INN INC,BUSY EAGLE INN INC,BU,Motel,Active,1.18E+12,7.35E+11,1.55E+12,,LOVOSS,1.55E+12,Pre-Renew,COM,1800 W PACIFIC COAST HWY,90810,CORP,2,0,0,0,0,Motel,1,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Hotel/Motel,177678
BU21706301,VIVIAN M OCAMPO DIA,,BU,Apartment House,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2562  SANTA FE AVE  INCLDS 2562-66 SANTA FE AVE,90810,PARTNER,0,0,0,0,4,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,177811
BU21604375,ALVARO VAZQUEZ,CROWS NEST,BU,"Bar, Tavern, Lounge",Active,1.47E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,1912 W WILLOW ST,90810,SOLE,8,0,0,3,0,"Bar, Tavern, Lounge",7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,BAR,177890
BU21601162,CENTURY VILLAGES AT CABRILLO INC,CABRILLO GATEWAY LP,BU,Apartment House,Active,1.46E+12,1.44E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2000  SAN GABRIEL AVE,90810,CORP,3,0,0,0,81,Apartment House,7,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,RESIDENTIAL RENTAL,178722
BU21702135,CENTURY VILLAGES AT CABRILLO INC,,BU,Food Retail Store,Active,1.49E+12,1.49E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2001  RIVER AVE,90810,CORP,1,0,0,0,0,Food Retail Store,7,,New License,,No,No,Retailing,Yes,,,,0,0,,,,,,,,,,,,,,Farm stand at the villages at cabrillo,179124
BU21708327,HARD KNOCK LIFE ENTERTAINMENT,,BU,Consulting,Active,1.51E+12,1.51E+12,1.55E+12,,EURODRI,1.54E+12,Pre-Renew,RES,2000  RIVER AVE,90810,LLC,1,0,0,0,0,Consulting,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,CONSULTING,181128
BU21700090,ROSARIO GUEVARRA V,,BU,Barber/Beauty (booth ),Active,1.48E+12,1.48E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,2532  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Barber/Beauty (booth ),7,,New License,76798,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,SALON BOOTH RENTAL,181872
BU21700211,CJH ELECTRIC INC,C J ELECTRIC,BU,Contracting ??? Electrical,Active,1.48E+12,1.48E+12,1.58E+12,,EURODRI,1.55E+12,Renewed,RES,2159  BALTIC AVE,90810,CORP,2,2,0,0,0,Contracting ??? Electrical,7,,Change of Address,,Yes,No,Contractors,No,,,,0,0,,,,,,,,,,,,,,C-10,181882
BU21700317,HEAVY WEIGHT TRANSPORT INC,,BU,Business Office,Active,1.48E+12,1.49E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,2131  TECHNOLOGY PL,90810,CORP,15,20,0,0,0,Business Office,7,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,TRUCKING (OFFICE ONLY),181967
BU21608639,HERNANEZ ARMANDO LIVING TRUST,,BU,Commercial/Industrial Space  Rental,Active,1.48E+12,1.48E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2000  SANTA FE AVE  2000-2010 SANTA FE AVE,90810,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Commerical Transfer,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,182165
BU21703942,J. YALA CORPORATION,LUISA & SON BAKESHOP,BU,Restaurant & Ready to Eat Foods,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2530  SANTA FE AVE,90810,CORP,4,0,0,0,0,Restaurant & Ready to Eat Foods,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Bakery,182192
BU21600275,GLENN DE GALA,HANDY G,BU,Handyman,Active,1.45E+12,1.45E+12,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,RES,2464  WEBSTER AVE,90810,SOLE,0,1,0,0,0,Handyman,7,,Change of Address,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Handyman *** Jobs Under $500 ***,182408
BU21600810,EDUARDO MACIAS JR,Crime Prevention Specialists,BU,Private Patrol Operator,Active,1.46E+12,1.46E+12,1.55E+12,,EURODRI,1.53E+12,Renewed,RES,1930  WILMA PL,90810,SOLE,0,0,0,0,0,Private Patrol Operator,7,,New License,119690,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,PPO ( Security Company),182474
BU21705269,JEFFREY R. LUCIANO,WILLOW ST BARBERS,BU,Barber/Beauty Shop Owner,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,1742 W WILLOW ST,90810,SOLE,0,0,0,0,0,Barber/Beauty Shop Owner,7,,New License,317307,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,BARBERSHOP,182712
BU21705270,TOMMY KAMINAKA,,BU,Barber/Beauty (booth ),Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.54E+12,Renewed,COM,1742 W WILLOW ST,90810,SOLE,0,0,0,0,0,Barber/Beauty (booth ),7,,New License,87240,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,BARBER (BOOTH),182713
BU21605344,INTEGRITY REAL ESTATE INVESTME,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2240  SANTA FE AVE,90810,CORP,0,0,0,0,12,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,12 Units,183136
BU21605836,RUSSELL J LIEU,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3390  SANTA FE AVE,90810,SOLE,0,0,0,0,6,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,183256
BU21600020,HECTOR SANCHEZ,,BU,Handyman,Active,1.45E+12,1.45E+12,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,RES,2183  CANAL AVE,90810,SOLE,0,1,0,0,0,Handyman,7,,New License,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Handyman,183324
BU21601420,CHOICE AUTO REPAIR,,BU,Auto Repair ??? General,Active,1.46E+12,1.46E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,1545 W WILLOW ST,90810,CORP,2,0,0,0,0,Auto Repair ??? General,7,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,AUTO REPAIR GENERAL,183327
BU21605621,PCH TRUCK STOP CENTER INC,,BU,Commercial/Industrial Space  Rental,Active,1.47E+12,1.48E+12,1.57E+12,,LOVOSS,1.54E+12,Renewed,COM,1631 W PACIFIC COAST HWY,90810,CORP,0,0,0,0,0,Commercial/Industrial Space  Rental,1,,Commerical Transfer,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,183408
BU21701549,KAIR HARBOR EXPRESS LLC,,BU,Warehousing,Active,1.49E+12,1.49E+12,1.55E+12,,EURODRI,1.53E+12,Renewed,COM,2131  TECHNOLOGY PL,90810,LLC,2,0,0,0,0,Warehousing,7,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,WAREHOUSE,183477
BU21606511,SANTA FE 2012 LP,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3010  SANTA FE AVE,90810,PARTNER,0,0,0,0,48,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,Yes,,,,0,0,,,,,,,,,,,,,,Apartment House,183740
BU21606310,SHAWN DAWSON,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,LOVOSS,1.53E+12,Renewed,COM,1555  PARADE ST,90810,SOLE,0,0,0,0,4,Apartment House,1,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,184123
BU21606334,W ROD STERN,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,LOVOSS,1.53E+12,Renewed,COM,1891  CANAL AVE,90810,PARTNER,0,0,0,0,6,Apartment House,1,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,184132
BU21702742,GOLDSMAN G & L TRUST,,BU,Apartment House,Active,1.49E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3046  SANTA FE AVE,90810,LLC,0,0,0,0,6,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,184219
BU21606620,RAM TULSI LLC,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2295  BALTIC AVE  1560 W 23RD ST,90810,LLC,0,0,0,0,5,Apartment House,7,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,184390
BU21606626,JAMES P THOMPSON,,BU,Apartment House,Active,1.47E+12,1.47E+12,1.56E+12,,LOVOSS,1.53E+12,Renewed,COM,1545 W 19TH ST  1545-1547 W 19TH,90810,PARTNER,0,0,0,0,9,Apartment House,1,,Residential Transfer,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,9 units,184395
BU21708158,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,Commercial/Industrial Space  Rental,Active,1.51E+12,1.51E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2161  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,LLP,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,COMMERCIAL / INDUSTRIAL SPACE RENTAL,184726
BU21708159,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,Commercial/Industrial Space  Rental,Active,1.51E+12,1.51E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2140  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,LLP,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,COMMERCIAL / INDUSTRIAL SPACE RENTAL,184727
BU21708160,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,Commercial/Industrial Space  Rental,Active,1.51E+12,1.51E+12,1.57E+12,,EURODRI,1.52E+12,Renewed,COM,2200  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,LLP,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,COMMERCIAL / INDUSTRIAL SPACE RENTAL,184728
BU21708161,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,Commercial/Industrial Space  Rental,Active,1.51E+12,1.51E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2130  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,LLP,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,COMMERCIAL / INDUSTRIAL SPACE RENTAL,184729
BU21708162,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,Commercial/Industrial Space  Rental,Active,1.51E+12,1.51E+12,1.57E+12,,EURODRI,1.53E+12,Renewed,COM,2131  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,LLP,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,COMMERCIAL / INDUSTRIAL SPACE RENTAL,184730
BU21708260,ELDRIDGE PULLUM JR,NAKIA COMMERCIAL CLEANERS,BU,Janitorial Service,Active,1.51E+12,1.51E+12,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,RES,2095 W SPRING ST,90810,SOLE,1,1,0,0,0,Janitorial Service,7,,New License,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Janitorial Srvc,185062
BU21512320,LEAKHENA KEO,PRO SPA NAIL AND HAIR,BU,Barber/Beauty Shop Owner,Active,1.43E+12,1.43E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2382  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Barber/Beauty Shop Owner,7,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Barber Beauty Salon Cos Lic#523300,185098
BU21707325,JENNIFER LLANES,ZAHEART.TRADING,BU,Food Retail Store,Active,1.51E+12,1.52E+12,1.55E+12,,EURODRI,1.52E+12,Issued,COM,2521  SANTA FE AVE  INSIDE LONG BEACH,90810,SOLE,0,0,0,1,0,Food Retail Store,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,FOOD RETAIL STORE,185282
BU21603099,NATALIE REYES,BOTANICA PALMA,BU,Food Retail Store,Active,1.46E+12,1.43E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2054  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Food Retail Store,7,,Change of Address,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,food retail,185471
BU21603579,REGIONAL PHYSICIANS MEDICAL GROUP INC,,BU,Physician/Surgeon,Active,1.47E+12,1.47E+12,1.56E+12,,LOVOSS,1.53E+12,Renewed,COM,1974  SANTA FE AVE,90810,CORP,1,0,0,0,0,Physician/Surgeon,1,,Change of Ownership,A32145,No,No,Professionals,No,,,,0,0,,,,,,,,,,,,,,,185538
BU21708558,PISHTAZ INC,,BU,Gas Station,Active,1.51E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2601  SANTA FE AVE,90810,CORP,10,0,0,0,0,Gas Station,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Gas Station/Mini Mart,185659
BU21703787,WINIFRED NAJEEULLAH,HONEYS HAIR COLLECTION,BU,Internet Sales/Service,Active,1.50E+12,1.49E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,RES,3177  SPRINGDALE DR 192,90810,SOLE,1,0,0,0,0,Internet Sales/Service,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,ONLINE HAIR EXTENSIONS,185702
BU21704326,FRETZIE UJANO,PARADISE VENDING SERVICES,BU,Business Office,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,RES,2515  COTA AVE,90810,SOLE,1,0,0,0,0,Business Office,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,VENDING MACHINES (OFFICE ONLY),185937
BU21706233,FATIMA MUNDO,EDWARD'S BARBER Y BEAUTY,BU,Barber/Beauty Shop Owner,Active,1.50E+12,1.50E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2062  SANTA FE AVE,90810,PARTNER,2,0,0,0,0,Barber/Beauty Shop Owner,7,,Change of Ownership,591354,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,BARBER &amp; BEAUTY SALON,186558
BU21706087,FOX LIQUOR INC,EDDIES LIQUOR,BU,Food Retail Store w/ Alcohol,Active,1.50E+12,1.50E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2943  SANTA FE AVE,90810,CORP,3,0,0,0,0,Food Retail Store w/ Alcohol,7,,Change of Ownership,91383734,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,FOOD RETAIL WITH ALCOHOL,187862
BU21702033,PATRICIA ARROYO,PATY'S HOUSE CLEANING,BU,Janitorial Service,Active,1.49E+12,1.49E+12,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,RES,3384  SANTA FE AVE 2,90810,SOLE,0,1,0,0,0,Janitorial Service,7,,New License,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,MOBILE HOUSE CLEANING,188306
BU21602918,MARIA CORNEJO,EL TUCAN SNACK SHOP,BU,Restaurant & Ready to Eat Foods,Active,1.46E+12,1.46E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2066  SANTA FE AVE,90810,SOLE,2,0,0,0,0,Restaurant & Ready to Eat Foods,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Ready To Go Snack Shop,189518
BU92024740,J M LAZARUS INVESTMENT CO,,BU,Commercial/Industrial Space  Rental,Active,7.08E+11,7.08E+11,1.57E+12,,EURODRI,1.53E+12,Renewed,COM,2943  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,190112
BU92024750,ORLANDO P OCHOA,,BU,Commercial/Industrial Space  Rental,Active,7.08E+11,7.08E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,2883  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,190113
BU21803769,CALEB J.C. HERNANDEZ,SYS ACT,BU,Consulting,Active,1.53E+12,1.53E+12,1.56E+12,,EURODRI,1.53E+12,Issued,RES,2715  ADRIATIC AVE,90810,SOLE,0,0,0,0,0,Consulting,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,BUSINESS ADVISOR,190598
BU94002554,HAOWEI ZHANG,,BU,Apartment House,Active,1.41E+12,1.41E+12,1.56E+12,,LOVOSS,1.53E+12,Renewed,COM,1530 W 20TH ST,90810,PARTNER,0,0,0,0,4,Apartment House,1,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,190826
BU21800860,JALASAI HOSPITALITY INC,SEA BREEZE MOTEL,BU,Motel,Active,1.52E+12,1.50E+12,1.57E+12,,LOVOSS,1.54E+12,Renewed,COM,1940 W PACIFIC COAST HWY,90810,LLC,3,0,0,0,0,Motel,1,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Motel,191407
BU21800550,BASKETS LC LLC,,BU,Commercial/Industrial Space  Rental,Active,1.52E+12,1.51E+12,1.58E+12,,EURODRI,1.54E+12,Renewed,COM,1542 W WILLOW ST,90810,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,7,,Commerical Transfer,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Indsutrial,191506
BU21801391,GETSEMANI QUEZADA DE PEREZ,DANCE STUDIO,BU,Food Retail Store,Active,1.52E+12,1.51E+12,1.58E+12,,EURODRI,1.54E+12,Renewed,COM,2056  SANTA FE AVE,90810,SOLE,1,0,0,0,0,Food Retail Store,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,FOOD RETAIL,191797
BU21800221,GREEN SHIELD LLC,,BU,Business Office,Active,1.52E+12,1.51E+12,1.55E+12,,LOVOSS,1.55E+12,Pre-Renew,COM,1974  SANTA FE AVE,90810,LLC,6,0,0,0,0,Business Office,1,,Change of Address,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,INSURANCE OFFICE FOR DOCTORS OFFICE ON SITE.,191856
BU21806583,GAY ALEGRE DAGZA ESCOBAR,PEPEEBINGCHEAPFLIGHTS,BU,Travel Agency,Active,1.54E+12,1.54E+12,1.57E+12,,EURODRI,1.54E+12,Issued,RES,2501  COTA AVE,90810,SOLE,0,0,0,0,0,Travel Agency,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,TICKETING OFFICE - TRAVEL AGENT,192005
BU21801515,SKIDROW ADVOCACY GROUP INC,,BU,Business Office,Active,1.52E+12,1.54E+12,1.58E+12,,EURODRI,1.52E+12,Issued,RES,2122 W WILLARD ST R27,90810,CORP,3,0,0,0,0,Business Office,7,,New License,,Yes,No,Services,No,,,,0,0,,,,,,,,,,,,,,NON-PROFIT PUBLIC CHARITY (OFFICE ONLY),192571
BU21801522,HEALTH IS WEALTH INTERNATIONAL INC,THE HEALTHY STOP,BU,Restaurant & Ready to Eat Foods,Active,1.52E+12,1.52E+12,1.55E+12,,EURODRI,1.52E+12,Issued,COM,2536  SANTA FE AVE,90810,CORP,2,0,0,12,0,Restaurant & Ready to Eat Foods,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,HERBALIFE NUTRITION CLUB AND SMOOTHIES,192573
BU21807738,AGUSTIN E ROMO DOMINGUEZ,CHASKIS PERUVIAN SEASONINGS,BU,Restaurant & Ready to Eat Foods,Active,1.54E+12,1.54E+12,1.57E+12,,EURODRI,1.55E+12,Issued,COM,2380  SANTA FE AVE,90810,SOLE,2,0,0,25,0,Restaurant & Ready to Eat Foods,7,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,PERUVIAN RESTAURANT - NO ALCOHOL,192737
BU99007370,JOSE ALFREDO PEREZ PERALES,ALFREDO LAWN SERVICE,BU,Gardening/Landscape Maint.,Active,9.20E+11,9.20E+11,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,RES,2037 W 29TH ST,90810,SOLE,0,1,0,0,0,Gardening/Landscape Maint.,7,,New License,,Yes,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Gardening,194248
BU21802141,DAVE BENNETT,X-HALE SMOKE SHOP,BU,Food Retail Store,Active,1.52E+12,1.52E+12,1.56E+12,,EURODRI,1.53E+12,Issued,COM,1734 W WILLOW ST,90810,PARTNER,2,0,0,0,0,Food Retail Store,7,,Change of Ownership,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,SMOKE SHOP,194258
BU21805441,JUAN C SOTO,,BU,General Services ??? Other,Active,1.53E+12,1.54E+12,1.57E+12,,EURODRI,1.53E+12,Issued,COM,2078  SANTA FE AVE,90810,SOLE,0,1,0,0,0,General Services ??? Other,7,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,STOCKS LEARNING CENTER,194366
BU21805540,ALBINO GARCIA,BINO'S FLOORING,BU,Retail Sales,Active,1.53E+12,1.53E+12,1.57E+12,,EURODRI,1.54E+12,Issued,COM,2006  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Retail Sales,7,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,C15,194386
BU21805992,ATLANTIS BAINEAUX,TWINS CANDY SHOP,BU,Food Retail Store,Active,1.54E+12,1.54E+12,1.57E+12,,EURODRI,1.55E+12,Issued,COM,1553 W WILLOW ST,90810,PARTNER,2,0,0,0,0,Food Retail Store,7,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,CANDY &amp; FRUIT RETAIL,194548
BU21806067,MELVIN BANDRIL,ISAWAN SA KANTO,BU,Restaurant & Ready to Eat Foods,Active,1.54E+12,1.54E+12,1.57E+12,,LOVOSS,1.54E+12,Issued,COM,1862  SANTA FE AVE,90810,SOLE,3,0,0,25,0,Restaurant & Ready to Eat Foods,1,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,RESTAURANT,194803
BU21806224,GONZALEZ TAX & INSURANCE SERVICES INC,,BU,Insurance Broker,Active,1.54E+12,1.54E+12,1.57E+12,,EURODRI,1.54E+12,Issued,COM,2000  SANTA FE AVE,90810,CORP,1,0,0,0,0,Insurance Broker,7,,New License,0H20380,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,transacting insurance services,194845
BU21801141,GETSEMANI QUEZADA DE PEREZ,DANCE STUDIO & NUTRITION CENTER,BU,Fitness Center/Health Club,Active,1.52E+12,1.52E+12,1.55E+12,,EURODRI,1.53E+12,Issued,COM,2056  SANTA FE AVE,90810,SOLE,1,0,0,0,0,Fitness Center/Health Club,7,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,ZUMBA STUDIO,194992
BU21806510,CHRISTIAN JAMES DISPO,WILLOW ST BARBERS,BU,Barber/Beauty (booth ),Active,1.54E+12,1.52E+12,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,COM,1742 W WILLOW ST,90810,SOLE,0,0,0,0,0,Barber/Beauty (booth ),7,,New License,99486,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,BARBERING BOOTH RENTAL,195323
BU21806656,HELEN C HEATH,RECY'S SALON,BU,Barber/Beauty (booth ),Active,1.54E+12,1.54E+12,1.57E+12,,EURODRI,1.54E+12,Issued,COM,2532  SANTA FE AVE,90810,SOLE,0,0,0,0,0,Barber/Beauty (booth ),7,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,COSMETOLOGIST,195423
